0.56;-0.04
0.56;-0.06
0.54;-0.08
0.56;-0.04
0.54;-0.06
0.56;-0.08
0.56;-0.06
0.58;-0.06
0.54;-0.08
0.54;-0.08
0.56;-0.08
0.56;-0.1
0.56;-0.1
0.54;-0.1
0.56;-0.08
0.56;-0.08
0.58;-0.1
0.54;-0.1
0.54;-0.08
0.58;-0.1
0.58;-0.1
0.56;-0.1
0.54;-0.08
0.56;-0.1
0.56;-0.12
0.56;-0.14
0.54;-0.12
0.56;-0.12
0.54;-0.12
0.54;-0.12
0.56;-0.12
0.56;-0.1
0.56;-0.12
0.54;-0.12
0.58;-0.14
0.58;-0.12
0.56;-0.12
0.58;-0.14
0.56;-0.12
0.56;-0.12
0.56;-0.16
0.56;-0.12
0.58;-0.16
0.56;-0.16
0.56;-0.14
0.56;-0.16
0.54;-0.14
0.56;-0.16
0.56;-0.14
0.56;-0.18
0.56;-0.16
0.58;-0.18
0.56;-0.14
0.56;-0.16
0.56;-0.18
0.54;-0.18
0.54;-0.18
0.56;-0.18
0.56;-0.18
0.58;-0.18
0.56;-0.18
0.56;-0.2
0.56;-0.2
0.56;-0.16
0.56;-0.18
0.56;-0.18
0.52;-0.2
0.56;-0.18
0.56;-0.22
0.58;-0.2
0.58;-0.2
0.54;-0.2
0.56;-0.2
0.58;-0.2
0.56;-0.2
0.56;-0.2
0.56;-0.22
0.56;-0.22
0.58;-0.22
0.58;-0.22
0.56;-0.22
0.54;-0.22
0.58;-0.22
0.56;-0.24
0.58;-0.26
0.56;-0.24
0.58;-0.24
0.54;-0.24
0.56;-0.24
0.56;-0.22
0.54;-0.24
0.54;-0.26
0.56;-0.26
0.54;-0.26
0.56;-0.26
0.58;-0.26
0.56;-0.26
0.54;-0.26
0.54;-0.26
0.56;-0.24
0.56;-0.26
0.58;-0.28
0.58;-0.28
0.56;-0.26
0.54;-0.26
0.54;-0.26
0.54;-0.28
0.56;-0.28
0.56;-0.28
0.56;-0.28
0.54;-0.28
0.56;-0.28
0.54;-0.3
0.56;-0.28
0.56;-0.3
0.54;-0.28
0.56;-0.3
0.54;-0.28
0.56;-0.28
0.56;-0.32
0.54;-0.3
0.58;-0.32
0.56;-0.32
0.54;-0.32
0.54;-0.34
0.56;-0.32
0.56;-0.32
0.56;-0.34
0.56;-0.3
0.56;-0.32
0.54;-0.32
0.54;-0.32
0.56;-0.32
0.58;-0.32
0.54;-0.32
0.54;-0.34
0.54;-0.34
0.54;-0.34
0.58;-0.34
0.56;-0.32
0.54;-0.34
0.56;-0.36
0.54;-0.32
0.54;-0.36
0.52;-0.36
0.54;-0.36
0.54;-0.36
0.56;-0.36
0.56;-0.34
0.54;-0.36
0.56;-0.36
0.56;-0.36
0.56;-0.34
0.52;-0.36
0.56;-0.38
0.56;-0.38
0.56;-0.4
0.56;-0.38
0.56;-0.38
0.54;-0.38
0.56;-0.4
0.54;-0.42
0.54;-0.38
0.54;-0.4
0.54;-0.4
0.56;-0.4
0.54;-0.4
0.56;-0.4
0.54;-0.38
0.56;-0.4
0.54;-0.4
0.56;-0.4
0.52;-0.42
0.54;-0.4
0.54;-0.4
0.54;-0.4
0.56;-0.4
0.56;-0.4
0.56;-0.44
0.52;-0.42
0.56;-0.42
0.54;-0.42
0.56;-0.42
0.56;-0.44
0.52;-0.42
0.54;-0.44
0.54;-0.44
0.56;-0.48
0.54;-0.44
0.54;-0.44
0.54;-0.44
0.54;-0.44
0.56;-0.48
0.56;-0.42
0.56;-0.48
0.54;-0.46
0.54;-0.44
0.54;-0.48
0.58;-0.44
0.52;-0.46
0.54;-0.48
0.56;-0.48
0.54;-0.48
0.56;-0.46
0.54;-0.48
0.54;-0.48
0.54;-0.48
0.56;-0.5
0.54;-0.48
0.54;-0.48
0.54;-0.48
0.54;-0.5
0.56;-0.48
0.54;-0.5
0.56;-0.5
0.54;-0.48
0.54;-0.5
0.54;-0.48
0.54;-0.5
0.52;-0.52
0.56;-0.5
0.52;-0.5
0.56;-0.5
0.54;-0.5
0.54;-0.52
0.56;-0.5
0.58;-0.5
0.52;-0.54
0.54;-0.54
0.54;-0.5
0.54;-0.52
0.54;-0.54
0.56;-0.54
0.54;-0.52
0.56;-0.54
0.54;-0.54
0.56;-0.54
0.54;-0.54
0.56;-0.54
0.52;-0.54
0.54;-0.56
0.54;-0.54
0.54;-0.54
0.54;-0.56
0.54;-0.54
0.56;-0.56
0.52;-0.56
0.56;-0.56
0.56;-0.56
0.54;-0.54
0.54;-0.56
0.56;-0.56
0.56;-0.58
0.56;-0.56
0.54;-0.58
0.54;-0.56
0.54;-0.56
0.54;-0.58
0.52;-0.6
0.54;-0.56
0.54;-0.58
0.54;-0.58
0.52;-0.58
0.54;-0.58
0.52;-0.6
0.54;-0.58
0.56;-0.58
0.52;-0.58
0.54;-0.6
0.54;-0.6
0.58;-0.6
0.54;-0.6
0.54;-0.6
0.54;-0.62
0.54;-0.6
0.56;-0.58
0.56;-0.6
0.56;-0.62
0.54;-0.62
0.54;-0.62
0.54;-0.62
0.56;-0.64
0.52;-0.6
0.54;-0.6
0.56;-0.6
0.54;-0.62
0.54;-0.62
0.54;-0.62
0.54;-0.62
0.54;-0.64
0.56;-0.62
0.52;-0.64
0.56;-0.62
0.54;-0.64
0.54;-0.62
0.54;-0.64
0.54;-0.66
0.54;-0.64
0.52;-0.64
0.54;-0.64
0.52;-0.64
0.54;-0.64
0.52;-0.66
0.54;-0.66
0.56;-0.64
0.56;-0.64
0.56;-0.66
0.54;-0.68
0.54;-0.66
0.56;-0.64
0.54;-0.66
0.54;-0.68
0.52;-0.66
0.56;-0.66
0.54;-0.66
0.54;-0.68
0.54;-0.68
0.54;-0.66
0.56;-0.68
0.52;-0.68
0.52;-0.68
0.56;-0.68
0.56;-0.68
0.54;-0.7
0.52;-0.68
0.54;-0.66
0.52;-0.68
0.56;-0.7
0.52;-0.68
0.56;-0.68
0.56;-0.7
0.54;-0.7
0.54;-0.7
0.54;-0.68
0.52;-0.68
0.56;-0.7
0.56;-0.7
0.56;-0.7
0.56;-0.7
0.52;-0.7
0.56;-0.7
0.52;-0.7
0.52;-0.72
0.54;-0.7
0.54;-0.72
0.52;-0.7
0.54;-0.72
0.54;-0.72
0.52;-0.7
0.56;-0.72
0.52;-0.72
0.56;-0.74
0.54;-0.74
0.56;-0.74
0.52;-0.74
0.54;-0.72
0.54;-0.74
0.56;-0.72
0.54;-0.74
0.56;-0.74
0.56;-0.72
0.52;-0.76
0.54;-0.72
0.56;-0.74
0.54;-0.72
0.54;-0.74
0.52;-0.76
0.54;-0.74
0.54;-0.74
0.52;-0.76
0.54;-0.74
0.54;-0.76
0.54;-0.74
0.56;-0.74
0.56;-0.76
0.54;-0.76
0.52;-0.76
0.52;-0.76
0.54;-0.76
0.56;-0.76
0.56;-0.78
0.54;-0.76
0.54;-0.78
0.56;-0.78
0.54;-0.76
0.54;-0.78
0.56;-0.78
0.56;-0.78
0.54;-0.8
0.54;-0.78
0.54;-0.8
0.56;-0.78
0.54;-0.78
0.56;-0.78
0.56;-0.78
0.54;-0.78
0.52;-0.78
0.54;-0.8
0.56;-0.8
0.54;-0.8
0.54;-0.8
0.52;-0.8
0.52;-0.8
0.54;-0.78
0.52;-0.8
0.54;-0.8
0.54;-0.82
0.56;-0.8
0.56;-0.8
0.54;-0.82
0.52;-0.82
0.54;-0.8
0.54;-0.82
0.54;-0.8
0.54;-0.8
0.54;-0.8
0.56;-0.82
0.54;-0.82
0.54;-0.82
0.52;-0.82
0.54;-0.82
0.52;-0.8
0.52;-0.82
0.52;-0.84
0.52;-0.82
0.52;-0.84
0.54;-0.86
0.52;-0.84
0.52;-0.82
0.52;-0.84
0.52;-0.82
0.54;-0.82
0.54;-0.84
0.52;-0.82
0.54;-0.86
0.54;-0.84
0.52;-0.84
0.54;-0.84
0.56;-0.84
0.54;-0.86
0.54;-0.86
0.54;-0.84
0.54;-0.86
0.54;-0.84
0.52;-0.86
0.54;-0.86
0.54;-0.86
0.52;-0.84
0.52;-0.84
0.54;-0.84
0.54;-0.86
0.54;-0.88
0.52;-0.86
0.54;-0.88
0.54;-0.86
0.54;-0.86
0.52;-0.86
0.52;-0.88
0.52;-0.86
0.52;-0.86
0.52;-0.88
0.52;-0.88
0.56;-0.86
0.54;-0.88
0.54;-0.88
0.54;-0.88
0.56;-0.9
0.54;-0.88
0.52;-0.88
0.52;-0.88
0.54;-0.88
0.52;-0.88
0.56;-0.88
0.54;-0.88
0.54;-0.9
0.56;-0.9
0.54;-0.88
0.54;-0.86
0.52;-0.88
0.52;-0.9
0.52;-0.88
0.54;-0.92
0.52;-0.9
0.52;-0.9
0.54;-0.9
0.54;-0.88
0.52;-0.88
0.54;-0.9
0.5;-0.9
0.52;-0.92
0.54;-0.88
0.54;-0.9
0.52;-0.9
0.52;-0.9
0.52;-0.9
0.52;-0.92
0.54;-0.9
0.54;-0.9
0.54;-0.9
0.52;-0.9
0.52;-0.9
0.54;-0.9
0.52;-0.94
0.54;-0.9
0.54;-0.9
0.52;-0.92
0.56;-0.9
0.54;-0.92
0.54;-0.9
0.54;-0.94
0.52;-0.92
0.54;-0.96
0.52;-0.92
0.52;-0.92
0.52;-0.92
0.54;-0.92
0.52;-0.92
0.54;-0.92
0.54;-0.92
0.52;-0.94
0.5;-0.92
0.54;-0.92
0.52;-0.92
0.52;-0.92
0.54;-0.92
0.52;-0.94
0.52;-0.92
0.52;-0.94
0.52;-0.94
0.52;-0.96
0.52;-0.96
0.52;-0.96
0.5;-0.92
0.52;-0.94
0.5;-0.98
0.56;-0.94
0.54;-0.92
0.52;-0.94
0.54;-0.94
0.52;-0.94
0.52;-0.96
0.52;-0.96
0.54;-0.94
0.52;-0.94
0.52;-0.96
0.54;-0.92
0.52;-0.96
0.52;-0.96
0.54;-0.96
0.54;-0.94
0.52;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.94
0.54;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.94
0.52;-0.96
0.5;-0.96
0.52;-0.98
0.52;-0.96
0.52;-0.96
0.54;-0.96
0.54;-0.96
0.52;-0.94
0.52;-0.96
0.54;-0.96
0.52;-0.96
0.52;-0.96
0.54;-0.96
0.54;-0.96
0.52;-0.96
0.52;-0.98
0.54;-0.96
0.52;-0.98
0.52;-0.96
0.52;-0.96
0.5;-0.98
0.52;-0.96
0.52;-1
0.52;-0.98
0.52;-0.98
0.54;-0.98
0.54;-0.98
0.5;-0.98
0.52;-0.98
0.52;-0.98
0.54;-0.98
0.52;-0.98
0.52;-1
0.52;-0.98
0.54;-0.98
0.54;-0.98
0.52;-0.98
0.52;-1
0.52;-0.98
0.54;-0.98
0.52;-0.98
0.52;-0.96
0.54;-1
0.52;-0.98
0.54;-0.98
0.52;-0.98
0.52;-1
0.52;-1
0.5;-0.98
0.52;-0.98
0.52;-0.98
0.52;-1
0.52;-1
0.52;-0.98
0.5;-1
0.52;-1
0.54;-0.98
0.52;-0.98
0.52;-0.98
0.54;-1.02
0.52;-1
0.5;-1
0.54;-1.02
0.52;-1
0.52;-1
0.52;-0.98
0.52;-1
0.52;-1
0.52;-0.98
0.54;-0.98
0.52;-1
0.54;-1
0.52;-1
0.52;-1
0.52;-1
0.52;-0.98
0.52;-1
0.52;-1
0.54;-1
0.5;-1.02
0.52;-1
0.52;-0.98
0.52;-1.02
0.52;-1
0.54;-1
0.52;-1
0.52;-1
0.52;-1
0.52;-1
0.52;-1
0.54;-1
0.52;-0.98
0.54;-1.02
0.52;-1
0.54;-1.02
0.52;-1
0.52;-1
0.52;-1.02
0.54;-1
0.52;-1.02
0.52;-1.02
0.52;-1
0.5;-0.98
0.54;-1.02
0.54;-1.02
0.52;-1.02
0.54;-1.02
0.5;-1
0.52;-1.02
0.5;-1.02
0.52;-0.98
0.5;-1.02
0.52;-0.98
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.5;-1.02
0.5;-1.02
0.52;-1
0.52;-1.02
0.52;-1
0.52;-1
0.52;-1
0.52;-1.02
0.52;-1.04
0.52;-1
0.5;-1.02
0.52;-1.02
0.52;-0.98
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-0.98
0.52;-1
0.5;-1.02
0.54;-1.04
0.5;-1.02
0.52;-1.04
0.52;-1.02
0.52;-1.02
0.5;-1.04
0.54;-1.02
0.52;-1.02
0.52;-1.04
0.52;-1
0.52;-1.04
0.52;-1
0.5;-1.02
0.52;-1.02
0.52;-1.04
0.52;-1.02
0.52;-1.02
0.5;-1
0.52;-1.02
0.52;-1.04
0.52;-1.02
0.52;-1.02
0.5;-1.02
0.52;-1.02
0.52;-1
0.52;-1
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1
0.54;-1.02
0.52;-1.04
0.52;-1.02
0.52;-1.02
0.54;-1.02
0.52;-1.02
0.52;-1.02
0.5;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1
0.5;-1.02
0.5;-0.98
0.5;-1.04
0.5;-1
0.52;-1
0.54;-1.02
0.52;-1.02
0.52;-1.02
0.5;-1
0.5;-1.04
0.5;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1.02
0.52;-1
0.5;-1.02
0.52;-1.02
0.5;-1
0.52;-1
0.52;-1
0.52;-1.02
0.52;-1.02
0.52;-1
0.5;-1.02
0.54;-1.02
0.52;-1.02
0.52;-1
0.52;-1
0.5;-1.02
0.52;-1.02
0.52;-1.02
0.52;-0.98
0.52;-1.02
0.52;-1.02
0.52;-1
0.52;-1
0.52;-1
0.52;-1
0.52;-1.02
0.5;-1.02
0.52;-1
0.52;-1.02
0.5;-1.02
0.52;-1.02
0.52;-1
0.52;-1.02
0.5;-0.98
0.52;-1.02
0.52;-1
0.5;-1
0.52;-1.02
0.5;-1.02
0.5;-1.02
0.52;-1.02
0.52;-1.02
0.52;-0.98
0.52;-1
0.52;-1
0.54;-1.02
0.52;-1
0.52;-1.02
0.52;-1
0.5;-0.98
0.5;-0.98
0.5;-1
0.52;-1
0.52;-1.02
0.54;-0.98
0.5;-1
0.5;-1
0.52;-1.02
0.52;-1
0.52;-1
0.52;-1
0.52;-1
0.5;-1
0.54;-1
0.5;-1
0.52;-0.98
0.5;-0.96
0.5;-1
0.5;-1
0.52;-1
0.5;-1
0.52;-0.98
0.52;-1
0.52;-1
0.52;-1
0.5;-0.98
0.52;-1
0.5;-1.02
0.52;-0.96
0.52;-0.98
0.5;-0.98
0.52;-1.02
0.52;-0.98
0.52;-1
0.52;-0.98
0.52;-0.98
0.52;-1
0.48;-1
0.5;-0.98
0.52;-1
0.54;-0.98
0.52;-0.98
0.5;-0.96
0.5;-1
0.52;-0.98
0.52;-0.96
0.5;-0.98
0.5;-0.98
0.5;-0.98
0.52;-1
0.5;-0.98
0.54;-0.98
0.5;-0.98
0.52;-0.98
0.52;-0.98
0.52;-0.98
0.54;-0.98
0.52;-0.96
0.5;-0.96
0.52;-0.96
0.52;-0.96
0.52;-1
0.5;-0.96
0.5;-0.98
0.52;-0.96
0.52;-0.96
0.52;-0.98
0.52;-0.96
0.52;-0.96
0.5;-0.98
0.52;-0.96
0.5;-0.96
0.5;-0.96
0.5;-0.96
0.5;-0.96
0.52;-0.96
0.5;-0.96
0.5;-0.96
0.52;-0.96
0.5;-0.96
0.52;-0.96
0.48;-0.96
0.5;-0.96
0.52;-0.94
0.5;-0.98
0.5;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.94
0.5;-0.96
0.5;-0.96
0.52;-0.96
0.52;-0.96
0.52;-0.92
0.5;-0.94
0.5;-0.94
0.5;-0.94
0.52;-0.94
0.5;-0.94
0.5;-0.94
0.5;-0.94
0.5;-0.94
0.52;-0.94
0.48;-0.96
0.5;-0.96
0.52;-0.94
0.5;-0.96
0.52;-0.94
0.5;-0.94
0.52;-0.94
0.5;-0.96
0.52;-0.92
0.52;-0.92
0.5;-0.92
0.5;-0.92
0.52;-0.94
0.5;-0.92
0.52;-0.92
0.52;-0.92
0.52;-0.92
0.52;-0.9
0.5;-0.92
0.52;-0.94
0.5;-0.94
0.52;-0.92
0.5;-0.92
0.52;-0.9
0.5;-0.92
0.5;-0.92
0.5;-0.92
0.5;-0.94
0.5;-0.92
0.48;-0.92
0.5;-0.9
0.52;-0.9
0.5;-0.92
0.52;-0.9
0.52;-0.92
0.5;-0.92
0.5;-0.92
0.5;-0.9
0.5;-0.9
0.52;-0.88
0.52;-0.88
0.5;-0.92
0.52;-0.9
0.52;-0.9
0.5;-0.9
0.52;-0.9
0.52;-0.92
0.52;-0.9
0.52;-0.9
0.5;-0.92
0.5;-0.9
0.5;-0.9
0.5;-0.9
0.52;-0.9
0.5;-0.88
0.5;-0.88
0.5;-0.92
0.52;-0.88
0.5;-0.9
0.5;-0.86
0.52;-0.88
0.5;-0.88
0.52;-0.88
0.5;-0.92
0.5;-0.88
0.5;-0.88
0.52;-0.88
0.52;-0.88
0.52;-0.88
0.5;-0.86
0.52;-0.88
0.5;-0.88
0.48;-0.86
0.48;-0.88
0.52;-0.9
0.52;-0.86
0.52;-0.88
0.5;-0.88
0.52;-0.84
0.52;-0.88
0.5;-0.86
0.5;-0.88
0.5;-0.86
0.48;-0.84
0.48;-0.86
0.52;-0.84
0.5;-0.88
0.52;-0.86
0.5;-0.86
0.52;-0.86
0.48;-0.88
0.52;-0.86
0.52;-0.84
0.52;-0.84
0.48;-0.86
0.5;-0.84
0.52;-0.84
0.5;-0.84
0.52;-0.84
0.48;-0.84
0.5;-0.82
0.5;-0.82
0.48;-0.84
0.5;-0.84
0.52;-0.84
0.5;-0.82
0.48;-0.84
0.5;-0.84
0.52;-0.82
0.52;-0.8
0.48;-0.84
0.52;-0.84
0.52;-0.8
0.52;-0.82
0.52;-0.8
0.5;-0.82
0.52;-0.82
0.5;-0.82
0.52;-0.84
0.48;-0.82
0.5;-0.82
0.52;-0.8
0.5;-0.82
0.5;-0.84
0.5;-0.8
0.52;-0.8
0.5;-0.82
0.5;-0.82
0.48;-0.8
0.54;-0.78
0.5;-0.8
0.52;-0.82
0.48;-0.8
0.5;-0.8
0.52;-0.8
0.5;-0.78
0.5;-0.8
0.5;-0.82
0.52;-0.82
0.5;-0.78
0.5;-0.76
0.52;-0.78
0.48;-0.78
0.5;-0.76
0.5;-0.78
0.5;-0.78
0.5;-0.78
0.52;-0.8
0.5;-0.78
0.52;-0.76
0.5;-0.78
0.5;-0.76
0.5;-0.76
0.52;-0.78
0.5;-0.76
0.5;-0.76
0.48;-0.78
0.5;-0.76
0.48;-0.76
0.52;-0.76
0.5;-0.76
0.48;-0.74
0.5;-0.74
0.5;-0.76
0.5;-0.76
0.5;-0.74
0.5;-0.72
0.5;-0.74
0.52;-0.78
0.5;-0.76
0.5;-0.74
0.5;-0.76
0.5;-0.74
0.5;-0.74
0.5;-0.74
0.5;-0.74
0.5;-0.74
0.48;-0.72
0.5;-0.72
0.5;-0.72
0.5;-0.72
0.5;-0.74
0.52;-0.72
0.5;-0.74
0.48;-0.74
0.5;-0.72
0.5;-0.72
0.52;-0.72
0.5;-0.7
0.5;-0.72
0.48;-0.72
0.48;-0.68
0.5;-0.7
0.5;-0.72
0.5;-0.7
0.52;-0.7
0.5;-0.72
0.5;-0.7
0.52;-0.7
0.5;-0.68
0.5;-0.7
0.5;-0.7
0.5;-0.72
0.5;-0.7
0.5;-0.7
0.5;-0.68
0.5;-0.66
0.5;-0.7
0.5;-0.68
0.5;-0.68
0.5;-0.7
0.5;-0.68
0.5;-0.66
0.5;-0.66
0.48;-0.7
0.5;-0.68
0.5;-0.68
0.5;-0.66
0.5;-0.66
0.5;-0.68
0.52;-0.66
0.48;-0.66
0.48;-0.68
0.48;-0.68
0.5;-0.66
0.5;-0.66
0.5;-0.64
0.5;-0.64
0.5;-0.64
0.5;-0.64
0.5;-0.64
0.5;-0.66
0.5;-0.66
0.5;-0.68
0.52;-0.64
0.5;-0.66
0.5;-0.64
0.5;-0.66
0.48;-0.64
0.5;-0.64
0.52;-0.62
0.48;-0.64
0.52;-0.64
